,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank,top_100
8974,ZINC000190408630,COc1cc(NC(=O)N[C@H]2CCc3ncnn3C2)ccc1OC(C)C,-3.93909,COc1cc(NC(=O)N[C@H]2CCc3ncnn3C2)ccc1OC(C)C,-3.93909,,-0.0,0,283.0,0
5086,ZINC000342709585,CCO[C@@H]1C[C@H](N(C)c2cc(C)nc(CC)n2)C12CCC2,-3.9392,CCO[C@@H]1C[C@H](N(C)c2cc(C)nc(CC)n2)C12CCC2,-3.9392,,-0.0,0,284.0,0
7385,ZINC000281320460,C/C=C/C[C@@H](CO)NC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,-3.9408,C/C=C/C[C@@H](CO)NC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,-3.9408,,-0.0,0,285.0,0
8015,ZINC000422118704,CCC[C@]1(COC)CCCN1C(=O)C(=O)N1C[C@H](CO)OC(C)(C)C1,-3.94187,CCC[C@]1(COC)CCCN1C(=O)C(=O)N1C[C@H](CO)OC(C)(C)C1,-3.94187,,-0.0,0,286.0,0
1529,ZINC000618800618,C=CCCO[C@H](C)C(=O)N1CCc2cc(OC)ccc2C1,-3.94658,C=CCCO[C@H](C)C(=O)N1CCc2cc(OC)ccc2C1,-3.94658,,-0.0,0,287.0,0
2800,ZINC000553146148,C[C@H](O)CC(C)(C)CNC(=O)[C@H]1CC[C@@H]1C(N)=O,-3.9562,C[C@H](O)CC(C)(C)CNC(=O)[C@H]1CC[C@@H]1C(N)=O,-3.9562,,-0.0,0,288.0,0
2463,ZINC000041751423,CCC(CC)NC(=O)CN(C)S(=O)(=O)c1cccnc1,-3.95828,CCC(CC)NC(=O)CN(C)S(=O)(=O)c1cccnc1,-3.95828,,-0.0,0,289.0,0
709,ZINC000360029274,COCCN([C@H]1CC[C@H](C)C1)S(=O)(=O)c1c(F)cccc1Cl,-3.96178,COCCN([C@H]1CC[C@H](C)C1)S(=O)(=O)c1c(F)cccc1Cl,-3.96178,,-0.0,0,290.0,0
4790,ZINC000230716790,Cc1ccccc1S(=O)(=O)NC[C@H]1CCC[C@H]1C,-3.96204,Cc1ccccc1S(=O)(=O)NC[C@H]1CCC[C@H]1C,-3.96204,,-0.0,0,291.0,0
8336,ZINC000573910122,CC(C)N(C)C[C@@H](C)NC(=O)[C@H]1C[C@H]1C1CCCCC1,-3.96369,CC(C)N(C)C[C@@H](C)NC(=O)[C@H]1C[C@H]1C1CCCCC1,-3.96369,,-0.0,0,292.0,0
6043,ZINC000125535840,CN([C@H]1CCCc2c1cnn2C)S(=O)(=O)c1cccc(Cl)c1,-3.96477,CN([C@H]1CCCc2c1cnn2C)S(=O)(=O)c1cccc(Cl)c1,-3.96477,,-0.0,0,293.0,0
5262,ZINC000445642757,CCc1ccc([C@@H](C)NC(=O)C[C@H](C)COC)cc1,-3.96951,CCc1ccc([C@@H](C)NC(=O)C[C@H](C)COC)cc1,-3.96951,,-0.0,0,294.0,0
3909,ZINC000452142226,COCC1(CCNC(=O)c2cn(CC3CC3)nn2)CCC1,-3.97033,COCC1(CCNC(=O)c2cn(CC3CC3)nn2)CCC1,-3.97033,,-0.0,0,295.0,0
4622,ZINC000595545205,CSCC1(CCNC(=O)NC[C@@H](C)C2CC2)CC1,-3.97092,CSCC1(CCNC(=O)NC[C@@H](C)C2CC2)CC1,-3.97092,,-0.0,0,296.0,0
2796,ZINC000286717170,C=CCOc1ccc(CNC(=O)NCC(=O)N(C)C)cc1,-3.97307,C=CCOc1ccc(CNC(=O)NCC(=O)N(C)C)cc1,-3.97307,,-0.0,0,297.0,0
5259,ZINC000344263033,C=CCCN(C)C(=O)c1cnc(SC)n1-c1ccccc1,-3.97417,C=CCCN(C)C(=O)c1cnc(SC)n1-c1ccccc1,-3.97417,,-0.0,0,298.0,0
8177,ZINC000495223796,COC(=O)N1CCC[C@H](C(=O)OC2C[C@@H](OC)C[C@H](OC)C2)C1,-3.97451,COC(=O)N1CCC[C@H](C(=O)OC2C[C@@H](OC)C[C@H](OC)C2)C1,-3.97451,,-0.0,0,299.0,0
4073,ZINC000639035596,C[C@@H](Nc1cn(C)nc1-c1ccccn1)[C@H]1CCCO1,-3.9756,C[C@@H](Nc1cn(C)nc1-c1ccccn1)[C@H]1CCCO1,-3.9756,,-0.0,0,300.0,0
5706,ZINC000528084842,CC1(C)C[C@H](c2nc(COCC(F)(F)F)no2)C(C)(C)O1,-3.97644,CC1(C)C[C@H](c2nc(COCC(F)(F)F)no2)C(C)(C)O1,-3.97644,,-0.0,0,301.0,0
847,ZINC000658872812,C[C@@H]1CCN(C(=O)C(=O)NCCCC2CC2)C[C@H](C)O1,-3.98077,C[C@@H]1CCN(C(=O)C(=O)NCCCC2CC2)C[C@H](C)O1,-3.98077,,-0.0,0,302.0,0
4937,ZINC000570385907,NC(=O)[C@@H]1CC[C@@H]1C(=O)NCCCOC[C@@H]1CCCO1,-3.98228,NC(=O)[C@@H]1CC[C@@H]1C(=O)NCCCOC[C@@H]1CCCO1,-3.98228,,-0.0,0,303.0,0
7708,ZINC000361965673,COCC[C@@H](C)S(=O)(=O)NC[C@@](C)(O)CN(C)C,-3.98305,COCC[C@@H](C)S(=O)(=O)NC[C@@](C)(O)CN(C)C,-3.98305,,-0.0,0,304.0,0
6489,ZINC000354083668,COCC1(c2noc([C@@H]3CCC[C@@H](C(=O)OC)C3)n2)CCCCC1,-3.98476,COCC1(c2noc([C@@H]3CCC[C@@H](C(=O)OC)C3)n2)CCCCC1,-3.98476,,-0.0,0,305.0,0
5884,ZINC000569369090,COC[C@@](C)(O)CNC(=O)C1(C(=O)OC(C)(C)C)CC1,-3.99406,COC[C@@](C)(O)CNC(=O)C1(C(=O)OC(C)(C)C)CC1,-3.99406,,-0.0,0,306.0,0
7084,ZINC000133881864,CCc1ccc([C@H](CN[C@@H](C)CCOC)N(C)C)cc1,-3.99464,CCc1ccc([C@H](CN[C@@H](C)CCOC)N(C)C)cc1,-3.99464,,-0.0,0,307.0,0
2801,ZINC000334395737,COC1(C)CCN(C(=O)C2C[C@@H](C)O[C@H](C)C2)CC1,-3.99717,COC1(C)CCN(C(=O)C2C[C@@H](C)O[C@H](C)C2)CC1,-3.99717,,-0.0,0,308.0,0
5883,ZINC000303125434,COCCCN(CCOC)C(=O)C[C@@H]1C[C@@H](C)CC(C)(C)C1,-3.99748,COCCCN(CCOC)C(=O)C[C@@H]1C[C@@H](C)CC(C)(C)C1,-3.99748,,-0.0,0,309.0,0
8016,ZINC000423082711,CNCCCN(C)C(=O)C(=O)N(C)[C@H]1CCC[C@@H](C)C1,-3.99871,CNCCCN(C)C(=O)C(=O)N(C)[C@H]1CCC[C@@H](C)C1,-3.99871,,-0.0,0,310.0,0
5579,ZINC000435973190,CCOC(C)(C)CNC(=O)N[C@H]1CCC[C@@H](C(C)C)C1,-4.00087,CCOC(C)(C)CNC(=O)N[C@H]1CCC[C@@H](C(C)C)C1,-4.00087,,-0.0,0,311.0,0
5260,ZINC000339695558,C[C@H](C(=O)N1CCCN(CC(F)(F)F)CC1)N1CCOCC1,-4.00836,C[C@H](C(=O)N1CCCN(CC(F)(F)F)CC1)N1CCOCC1,-4.00836,,-0.0,0,312.0,0
2797,ZINC000272264177,C=CCCOCCN1C(=O)N[C@H](c2ccccc2)C1=O,-4.00917,C=CCCOCCN1C(=O)N[C@H](c2ccccc2)C1=O,-4.00917,,-0.0,0,313.0,0
9460,ZINC000420133559,CCOC(=O)CSc1cncc(N[C@@H]2CCNC2)n1,-4.00969,CCOC(=O)CSc1cncc(N[C@@H]2CCNC2)n1,-4.00969,,-0.0,0,314.0,0
2462,ZINC000344891309,COCCc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](F)C2)cc1,-4.01436,COCCc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](F)C2)cc1,-4.01436,,-0.0,0,315.0,0
710,ZINC000655045322,CCC[C@H](O)CC(=O)NCCNc1cc(C)nn1C,-4.01462,CCC[C@H](O)CC(=O)NCCNc1cc(C)nn1C,-4.01462,,-0.0,0,316.0,0
85,ZINC000537021294,CC[C@H](CSC)NS(=O)(=O)c1cc(F)c(Br)cc1F,-4.01646,CC[C@H](CSC)NS(=O)(=O)c1cc(F)c(Br)cc1F,-4.01646,,-0.0,0,317.0,0
7545,ZINC000334775078,C[C@@H]1CCCC[C@@H]1N(C)C(=O)NCc1nn(C)cc1Cl,-4.0184,C[C@@H]1CCCC[C@@H]1N(C)C(=O)NCc1nn(C)cc1Cl,-4.0184,,-0.0,0,318.0,0
7211,ZINC000169816422,CC#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,-4.02035,CC#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,-4.02035,,-0.0,0,319.0,0
4074,ZINC000075900722,Cc1cc([C@H]2CCCN2C(=O)CCOC(C)C)no1,-4.02122,Cc1cc([C@H]2CCCN2C(=O)CCOC(C)C)no1,-4.02122,,-0.0,0,320.0,0
8174,ZINC000489019016,COC(=O)C1(CS(=O)(=O)N2CCC[C@@H]2c2cccs2)CCCCC1,-4.02226,COC(=O)C1(CS(=O)(=O)N2CCC[C@@H]2c2cccs2)CCCCC1,-4.02226,,-0.0,0,321.0,0
1683,ZINC000450256132,O=C([C@H](O)C1CCC1)N(CCO)CCN1CCOCC1,-4.023219999999999,O=C([C@H](O)C1CCC1)N(CCO)CCN1CCOCC1,-4.023219999999999,,-0.0,0,322.0,0
8017,ZINC000428099065,O=C(O)CCCNC(=O)c1cccc(Nc2ccccc2)c1,-4.02355,O=C(O)CCCNC(=O)c1cccc(Nc2ccccc2)c1,-4.02355,,-0.0,0,323.0,0
6776,ZINC000248899963,C[C@@H]1C[C@@H]2CCCC[C@H]2N1S(=O)(=O)c1csc(C(=O)O)c1,-4.02435,C[C@@H]1C[C@@H]2CCCC[C@H]2N1S(=O)(=O)c1csc(C(=O)O)c1,-4.02435,,-0.0,0,324.0,0
84,ZINC000075415290,Cc1ccc(NC(=O)N(CCCO)CC(C)(C)C)s1,-4.02781,Cc1ccc(NC(=O)N(CCCO)CC(C)(C)C)s1,-4.02781,,-0.0,0,325.0,0
8682,ZINC000361204461,C[C@H]1CN(C(=O)Nc2cc(CC3CC3)nn2-c2ccccc2)C[C@@H]1O,-4.02986,C[C@H]1CN(C(=O)Nc2cc(CC3CC3)nn2-c2ccccc2)C[C@@H]1O,-4.02986,,-0.0,0,326.0,0
5580,ZINC000347772798,CC(C)COCCCNC(=O)N[C@H](C)c1ccon1,-4.033,CC(C)COCCCNC(=O)N[C@H](C)c1ccon1,-4.033,,-0.0,0,327.0,0
6922,ZINC000405356321,COc1cccc(S(=O)(=O)N2CCC3(C[C@@H]3C(=O)O)CC2)c1,-4.03324,COc1cccc(S(=O)(=O)N2CCC3(CC2)C[C@@H]3C(=O)O)c1,-4.03324,,-0.0,0,328.0,0
