,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
2027,ZINC000282771002,Cc1cc(Cl)ncc1NC(=O)C1=NO[C@H](CNC(=O)OC(C)(C)C)C1,-6.77582,Cc1cc(Cl)ncc1NC(=O)C1=NO[C@H](CNC(=O)OC(C)(C)C)C1,-6.77582,,-0.0,0,6579.0
3616,ZINC000336430998,Cc1nc(CC2CC2)oc1C(=O)N1CC[C@@H](C)C(F)(F)C1,-4.50518,Cc1nc(CC2CC2)oc1C(=O)N1CC[C@@H](C)C(F)(F)C1,-4.50518,,-0.0,0,662.0
7769,ZINC000367404373,CN(C(=O)N1CC[C@](F)(c2cc(F)cc(F)c2)C1)C1CCOCC1,-6.3578,CN(C(=O)N1CC[C@](F)(c2cc(F)cc(F)c2)C1)C1CCOCC1,-6.3578,,-0.0,0,5129.0
2846,ZINC000355936633,CCc1cnc(CCNC(=O)N[C@@H](CCOC)c2ccco2)s1,-6.99843,CCc1cnc(CCNC(=O)N[C@@H](CCOC)c2ccco2)s1,-6.99843,,-0.0,0,7273.0
2758,ZINC000588017089,CCO[C@H]1COCC[C@@H]1Nc1cc(N)c([N+](=O)[O-])c(CO)c1,-5.60431,CCO[C@H]1COCC[C@@H]1Nc1cc(N)c([N+](=O)[O-])c(CO)c1,-5.60431,,-0.0,0,2666.0
3687,ZINC000376527412,C[C@@H]1CC[C@@H](CNC(=O)N2CC[C@@H](C(=O)N3CCCC3)C2)C1,-6.25603,C[C@@H]1CC[C@@H](CNC(=O)N2CC[C@@H](C(=O)N3CCCC3)C2)C1,-6.25603,,-0.0,0,4774.0
7828,ZINC000365203914,CN1C(=O)CO[C@@H](C(=O)NOCC(F)(F)F)[C@@H]1c1ccccc1,-5.1454,CN1C(=O)CO[C@@H](C(=O)NOCC(F)(F)F)[C@@H]1c1ccccc1,-5.1454,,-0.0,0,1563.0
1177,ZINC000570735978,C[C@@]1(O)CCCN(Cc2ccc(OCc3ccccc3)nc2)C1,-7.31446,C[C@@]1(O)CCCN(Cc2ccc(OCc3ccccc3)nc2)C1,-7.31446,,-0.0,0,8108.0
9259,ZINC000574970849,CN1CC[C@@H](NC(=O)[C@@H]2C[C@H]2c2cccc(O)c2)[C@@H]1c1ccccc1,-8.07437,CN1CC[C@@H](NC(=O)[C@@H]2C[C@H]2c2cccc(O)c2)[C@@H]1c1ccccc1,-8.07437,,-0.0,0,9402.0
5617,ZINC000346086193,Cc1cc(O[C@H](C)C(=O)N2CCN3C(=O)CC[C@H]3C2)ccc1C(C)C,-6.81464,Cc1cc(O[C@H](C)C(=O)N2CCN3C(=O)CC[C@H]3C2)ccc1C(C)C,-6.81464,,-0.0,0,6719.0
2900,ZINC000507846990,CC(C)c1ccc(CN(C(=O)CN(C)CC(F)F)C2CC2)cc1,-5.804819999999999,CC(C)c1ccc(CN(C(=O)CN(C)CC(F)F)C2CC2)cc1,-5.804819999999999,,-0.0,0,3263.0
66,ZINC000409736818,Cc1ccsc1CCNC(=O)N1CCCC[C@@H]1C(F)F,-5.33789,Cc1ccsc1CCNC(=O)N1CCCC[C@@H]1C(F)F,-5.33789,,-0.0,0,2015.0
3915,ZINC000364765541,COC1(CC(=O)N[C@@H]2CC[C@H]3CN(Cc4ccccc4)C[C@H]32)CCC1,-8.88764,COC1(CC(=O)N[C@@H]2CC[C@H]3CN(Cc4ccccc4)C[C@H]32)CCC1,-8.88764,,-0.0,0,9841.0
4914,ZINC000423263722,CC[C@H](C)[C@H](C)N(C(=O)C(=O)N1CCN[C@@H](C)C1)C1CC1,-4.94108,CC[C@H](C)[C@H](C)N(C(=O)C(=O)N1CCN[C@@H](C)C1)C1CC1,-4.94108,,-0.0,0,1191.0
1274,ZINC000281210990,CC(C)(C)OC(=O)C(=O)NCc1ccncc1OCC(F)(F)F,-6.630560000000001,CC(C)(C)OC(=O)C(=O)NCc1ccncc1OCC(F)(F)F,-6.630560000000001,,-0.0,0,6024.0
1157,ZINC000655844218,CC(C)c1cnc(CN[C@H](C)Cc2ccccn2)s1,-7.34997,CC(C)c1cnc(CN[C@H](C)Cc2ccccn2)s1,-7.34997,,-0.0,0,8207.0
5322,ZINC000633682883,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2cccnc2c1,-6.35685,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2cccnc2c1,-6.35685,,-0.0,0,5126.0
6835,ZINC000647375012,CC1(C(=O)O)CCN(CCCS(=O)(=O)c2ccc(F)cc2)CC1,-5.81516,CC1(C(=O)O)CCN(CCCS(=O)(=O)c2ccc(F)cc2)CC1,-5.81516,,-0.0,0,3302.0
4242,ZINC000533531242,N#Cc1ccc(OCCN2CCc3ccc(O)cc3C2)cc1,-7.86402,N#Cc1ccc(OCCN2CCc3ccc(O)cc3C2)cc1,-7.86402,,-0.0,0,9144.0
748,ZINC000279620671,COc1cc(C)c(NC(=O)N2CCC[C@@](C)(O)CC2)cc1C,-7.19516,COc1cc(C)c(NC(=O)N2CCC[C@@](C)(O)CC2)cc1C,-7.19516,,-0.0,0,7812.0
5328,ZINC000077205727,COCCOc1cccc(CNC(=O)CSCc2ccco2)c1,-6.22421,COCCOc1cccc(CNC(=O)CSCc2ccco2)c1,-6.22421,,-0.0,0,4673.0
3880,ZINC000629500759,CN1CC(=O)N([C@H]2CCCc3c4cc(Cl)ccc4[nH]c32)C1=O,-5.54222,CN1CC(=O)N([C@H]2CCCc3c2[nH]c2ccc(Cl)cc32)C1=O,-5.54222,,-0.0,0,2495.0
7432,ZINC000338740464,CCN(CC)C[C@H](C)NC(=O)[C@@H](C)N1C(=O)NC2(CCCC2)C1=O,-6.835,CCN(CC)C[C@H](C)NC(=O)[C@@H](C)N1C(=O)NC2(CCCC2)C1=O,-6.835,,-0.0,0,6794.0
7435,ZINC000331863997,Cc1noc([C@@H]2CC[C@H](CN[C@@H]3CCC[C@@H](S(C)(=O)=O)C3)O2)n1,-6.79868,Cc1noc([C@@H]2CC[C@H](CN[C@@H]3CCC[C@@H](S(C)(=O)=O)C3)O2)n1,-6.79868,,-0.0,0,6660.0
5196,ZINC000651864814,CCS(=O)(=O)N1CCCC[C@H]1Cc1ccccc1F,-5.95477,CCS(=O)(=O)N1CCCC[C@H]1Cc1ccccc1F,-5.95477,,-0.0,0,3756.0
2032,ZINC000329869464,Cc1c(C(=O)N2Cc3ccccc3[C@@H]2C)nnn1CC1CCCC1,-6.68439,Cc1c(C(=O)N2Cc3ccccc3[C@@H]2C)nnn1CC1CCCC1,-6.68439,,-0.0,0,6238.0
8110,ZINC000490744147,CCN(CCO)C(=O)C(C)(C)Cc1ccc(Br)c(C)c1,-5.87021,CCN(CCO)C(=O)C(C)(C)Cc1ccc(Br)c(C)c1,-5.87021,,-0.0,0,3463.0
8049,ZINC000474679320,CC(C)(C)[C@H]1CCC[C@H](NC(=O)N[C@H]2[C@@H]3COC[C@@H]32)CC1,-6.97663,CC(C)(C)[C@H]1CCC[C@H](NC(=O)N[C@H]2[C@@H]3COC[C@@H]32)CC1,-6.97663,,-0.0,0,7213.0
8042,ZINC000504081436,CCC(CC)NC(=O)c1sc2nccc(C)c2c1C,-7.29652,CCC(CC)NC(=O)c1sc2nccc(C)c2c1C,-7.29652,,-0.0,0,8070.0
170,ZINC000491065671,CCOC(=O)N(C)C1CCN(C(=O)Nc2c(C)cccc2C)CC1,-6.44488,CCOC(=O)N(C)C1CCN(C(=O)Nc2c(C)cccc2C)CC1,-6.44488,,-0.0,0,5415.0
1635,ZINC000575743560,CC(C)c1n[nH]cc1C(=O)NCc1ccn(C(C)C)n1,-5.90225,CC(C)c1n[nH]cc1C(=O)NCc1ccn(C(C)C)n1,-5.90225,,-0.0,0,3578.0
9332,ZINC000124283958,Cc1ccn2c(c1)nnc2NC(=O)[C@@H]1OCCc2ccccc21,-7.70942,Cc1ccn2c(NC(=O)[C@@H]3OCCc4ccccc43)nnc2c1,-7.70942,,-0.0,0,8913.0
7853,ZINC000368206975,CC[C@]1(CNC(=O)N2CCC[C@@H](OC)C2)OCCc2ccccc21,-4.503819999999999,CC[C@]1(CNC(=O)N2CCC[C@@H](OC)C2)OCCc2ccccc21,-4.503819999999999,,-0.0,0,661.0
4954,ZINC000502261228,CN(CCN1CCOCC1)C(=O)C(=O)N[C@@H]1CC(=O)N2CCCC[C@@H]12,-7.7572,CN(CCN1CCOCC1)C(=O)C(=O)N[C@@H]1CC(=O)N2CCCC[C@@H]12,-7.7572,,-0.0,0,8984.0
2290,ZINC000134888349,Brc1ccnc(NCCc2cn3c(n2)CCCC3)c1,-8.387319999999999,Brc1ccnc(NCCc2cn3c(n2)CCCC3)c1,-8.387319999999999,,-0.0,0,9660.0
6218,ZINC000518478876,O=C(C[C@H]1CS(=O)(=O)c2ccccc2O1)NCCC1=CCCCCC1,-7.32598,O=C(C[C@H]1CS(=O)(=O)c2ccccc2O1)NCCC1=CCCCCC1,-7.32598,,-0.0,0,8137.0
7486,ZINC000344448012,CN(C)C(=O)c1ccc(CNC(=O)[C@H]2CC(=O)N(C(C)(C)C)C2)cc1,-5.7784,CN(C)C(=O)c1ccc(CNC(=O)[C@H]2CC(=O)N(C(C)(C)C)C2)cc1,-5.7784,,-0.0,0,3184.0
2795,ZINC000174974324,COc1ccccc1CN(C)C(=O)CC[C@H]1CC[C@H](C)O1,-4.19647,COc1ccccc1CN(C)C(=O)CC[C@H]1CC[C@H](C)O1,-4.19647,,-0.0,0,421.0
4474,ZINC000330141644,C[C@H]([C@H](C)/N=C(/O)N1CC(=O)N(CC(F)(F)F)C1)N1CCOCC1,-7.998589999999999,C[C@H](/N=C(/O)N1CC(=O)N(CC(F)(F)F)C1)[C@@H](C)N1CCOCC1,-7.998589999999999,,-0.0,0,9326.0
1724,ZINC000271052024,CC[C@@H](C)[C@@H](O)C(=O)N1CCN(c2ncnc3ccsc32)CC1,-6.99988,CC[C@@H](C)[C@@H](O)C(=O)N1CCN(c2ncnc3ccsc23)CC1,-6.99988,,-0.0,0,7278.0
2909,ZINC000607884338,CN(CC(=O)N1CCCC1)C(=O)Cc1ccn(-c2ccc(F)cc2)n1,-5.61879,CN(CC(=O)N1CCCC1)C(=O)Cc1ccn(-c2ccc(F)cc2)n1,-5.61879,,-0.0,0,2712.0
9452,ZINC000625884496,COc1cc(NC(=O)NCC2(N)CCOCC2)cc(-n2cccn2)c1,-7.277589999999999,COc1cc(NC(=O)NCC2(N)CCOCC2)cc(-n2cccn2)c1,-7.277589999999999,,-0.0,0,8039.0
117,ZINC000417488325,CC(C)(CCCN)NC(=O)NCCc1coc(-c2ccc(F)cc2)n1,-7.43992,CC(C)(CCCN)NC(=O)NCCc1coc(-c2ccc(F)cc2)n1,-7.43992,,-0.0,0,8412.0
7091,ZINC000125888685,CC[C@H](CCO)CNC(=O)Cc1cccc(C(=O)OC)c1,-3.21191,CC[C@H](CCO)CNC(=O)Cc1cccc(C(=O)OC)c1,-3.21191,,-0.0,0,91.0
8646,ZINC000655097076,COCCOc1ccc(CNC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)nn1,-4.94,COCCOc1ccc(CNC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)nn1,-4.94,,-0.0,0,1189.0
9054,ZINC000569356865,CO[C@@H]1CCN(CCOc2ccc(F)cc2Cl)[C@H](C(=O)O)C1,-6.647469999999999,CO[C@@H]1CCN(CCOc2ccc(F)cc2Cl)[C@H](C(=O)O)C1,-6.647469999999999,,-0.0,0,6087.0
8816,ZINC000594101231,CC[C@@H](C#N)N(C)C(=O)c1ccc2ccccc2n1,-5.82409,CC[C@@H](C#N)N(C)C(=O)c1ccc2ccccc2n1,-5.82409,,-0.0,0,3323.0
3576,ZINC000624715486,CO[C@@H]1CC[C@@H](c2nc(-c3coc(C4CC4)n3)no2)C1,-5.61695,CO[C@@H]1CC[C@@H](c2nc(-c3coc(C4CC4)n3)no2)C1,-5.61695,,-0.0,0,2705.0
865,ZINC000342132525,Cn1cc([C@H]2CCCCN2C[C@H](O)Cc2ccccc2)cn1,-7.655539999999999,Cn1cc([C@H]2CCCCN2C[C@H](O)Cc2ccccc2)cn1,-7.655539999999999,,-0.0,0,8830.0
9492,ZINC000637862495,C[C@@H](N)c1ccc(CNC(=O)c2nn(C)cc2Cl)cc1,-7.56988,C[C@@H](N)c1ccc(CNC(=O)c2nn(C)cc2Cl)cc1,-7.56988,,-0.0,0,8679.0
1384,ZINC000012979293,Cc1cc(F)ccc1NCC(=O)Nc1ccccc1C(=O)NC1CC1,-7.62248,Cc1cc(F)ccc1NCC(=O)Nc1ccccc1C(=O)NC1CC1,-7.62248,,-0.0,0,8773.0
5931,ZINC000485283462,CC[C@]1(C)NC(=O)N(CC(=O)N[C@@H]2CCCC[C@H]2C(C)C)C1=O,-6.49812,CC[C@]1(C)NC(=O)N(CC(=O)N[C@@H]2CCCC[C@H]2C(C)C)C1=O,-6.49812,,-0.0,0,5580.0
2513,ZINC000448727447,C=CC(C)(C)C(=O)NCc1ccccc1OCCN(CC)CC,-6.827610000000001,C=CC(C)(C)C(=O)NCc1ccccc1OCCN(CC)CC,-6.827610000000001,,-0.0,0,6766.0
1688,ZINC000625569363,O=S(=O)(c1cccc(Cl)c1Cl)N1C[C@@H]2CCC[C@]2(CO)C1,-3.2314700000000003,O=S(=O)(c1cccc(Cl)c1Cl)N1C[C@@H]2CCC[C@]2(CO)C1,-3.2314700000000003,,-0.0,0,94.0
7887,ZINC000419972970,Cc1ccccc1[C@H](C)N(C)C(=O)C(=O)N[C@H](CN)C1CCCCC1,-7.25835,Cc1ccccc1[C@H](C)N(C)C(=O)C(=O)N[C@H](CN)C1CCCCC1,-7.25835,,-0.0,0,7984.0
5090,ZINC000282858049,CC[C@@H](C)CN(C)C(=O)NCc1cnn(CCOC)c1,-3.82113,CC[C@@H](C)CN(C)C(=O)NCc1cnn(CCOC)c1,-3.82113,,-0.0,0,248.0
5134,ZINC000267634087,C[C@@H](NC(=O)N1CCN(c2cnn(C)c2)C(=O)C1)c1cnn(C)c1,-6.837160000000001,C[C@@H](NC(=O)N1CCN(c2cnn(C)c2)C(=O)C1)c1cnn(C)c1,-6.837160000000001,,-0.0,0,6803.0
889,ZINC000664368483,Cn1cc(NC(=O)N2CC[C@H]3NC(=O)CC[C@@H]3C2)ccc1=O,-7.20218,Cn1cc(NC(=O)N2CC[C@H]3NC(=O)CC[C@@H]3C2)ccc1=O,-7.20218,,-0.0,0,7836.0
5430,ZINC000414968145,Cc1nn(Cc2ccc(C)cc2)c(C)c1CN[C@H]1CCNC[C@H]1C,-7.568110000000001,Cc1ccc(Cn2nc(C)c(CN[C@H]3CCNC[C@H]3C)c2C)cc1,-7.568110000000001,,-0.0,0,8673.0
75,ZINC000588849146,COc1ccc([C@H](C)Nc2cccnc2[N+](=O)[O-])c(C)c1OC,-4.68527,COc1ccc([C@H](C)Nc2cccnc2[N+](=O)[O-])c(C)c1OC,-4.68527,,-0.0,0,838.0
5214,ZINC000188220414,CCC[C@@H](NC(N)=O)C(=O)NCc1cc(Br)ccc1C,-5.58967,CCC[C@@H](NC(N)=O)C(=O)NCc1cc(Br)ccc1C,-5.58967,,-0.0,0,2625.0
9625,ZINC000568882012,O=C(CCNC1CC1)NCCC(=O)NCc1ccccc1,-4.86319,O=C(CCNC1CC1)NCCC(=O)NCc1ccccc1,-4.86319,,-0.0,0,1063.0
3945,ZINC000367527340,CN(C)S(=O)(=O)CCN1CCC(c2ccccc2CO)CC1,-7.0198100000000005,CN(C)S(=O)(=O)CCN1CCC(c2ccccc2CO)CC1,-7.0198100000000005,,-0.0,0,7343.5
6284,ZINC000604469351,CSCCNC(=O)CCCCOc1ccc(S(C)(=O)=O)cc1,-5.877669999999999,CSCCNC(=O)CCCCOc1ccc(S(C)(=O)=O)cc1,-5.877669999999999,,-0.0,0,3490.0
9079,ZINC000183883476,C[C@H]1CC[C@H](C(=O)Nc2ccnn2-c2cccc(F)c2)O1,-6.1973400000000005,C[C@H]1CC[C@H](C(=O)Nc2ccnn2-c2cccc(F)c2)O1,-6.1973400000000005,,-0.0,0,4585.0
1596,ZINC000420201731,CC(C)(N)CNc1cc(N2CCCC[C@@H]2CO)ncn1,-6.59253,CC(C)(N)CNc1cc(N2CCCC[C@@H]2CO)ncn1,-6.59253,,-0.0,0,5891.0
7275,ZINC000282313990,CCc1ccc([C@@H]2CN(C(=O)[C@@]3(C)CCC(=O)NC3)CCO2)cc1,-6.42575,CCc1ccc([C@@H]2CN(C(=O)[C@@]3(C)CCC(=O)NC3)CCO2)cc1,-6.42575,,-0.0,0,5346.0
6160,ZINC000277493968,Cn1cc(CN2C(=O)N[C@@H](c3ccc(Cl)cc3)C2=O)c(C(F)(F)F)n1,-5.29212,Cn1cc(CN2C(=O)N[C@@H](c3ccc(Cl)cc3)C2=O)c(C(F)(F)F)n1,-5.29212,,-0.0,0,1883.0
2622,ZINC000373448570,C#C[C@H](C)NC(=O)[C@H]1Cc2ccccc2CN1S(C)(=O)=O,-4.38704,C#C[C@H](C)NC(=O)[C@H]1Cc2ccccc2CN1S(C)(=O)=O,-4.38704,,-0.0,0,560.0
7934,ZINC000428444549,CN(C)C(=O)c1ccc(C(=O)N2CCOc3ccc(F)cc3C2)cc1,-6.26361,CN(C)C(=O)c1ccc(C(=O)N2CCOc3ccc(F)cc3C2)cc1,-6.26361,,-0.0,0,4810.0
5108,ZINC000129359421,Cn1ccc(C(=O)NCCS(=O)(=O)c2ccc(F)cc2)cc1=O,-7.5573,Cn1ccc(C(=O)NCCS(=O)(=O)c2ccc(F)cc2)cc1=O,-7.5573,,-0.0,0,8653.0
9459,ZINC000528319087,COCCCn1cc(C(=O)Nc2cnccc2OC)cn1,-4.30034,COCCCn1cc(C(=O)Nc2cnccc2OC)cn1,-4.30034,,-0.0,0,490.0
2654,ZINC000470956855,CC(C)OC(=O)Cc1nc(CN2CC[C@@H](C(F)(F)F)[C@@H]2C)cs1,-7.27482,CC(C)OC(=O)Cc1nc(CN2CC[C@@H](C(F)(F)F)[C@@H]2C)cs1,-7.27482,,-0.0,0,8027.0
6095,ZINC000661072108,CCn1cc(CNC(=O)NC2CCN(S(=O)(=O)C(C)C)CC2)nn1,-6.82027,CCn1cc(CNC(=O)NC2CCN(S(=O)(=O)C(C)C)CC2)nn1,-6.82027,,-0.0,0,6736.0
8131,ZINC000495330077,CC[C@H](C#N)NC(=O)C[C@@H]1CN(C(=O)OC(C)(C)C)CCO1,-5.37335,CC[C@H](C#N)NC(=O)C[C@@H]1CN(C(=O)OC(C)(C)C)CCO1,-5.37335,,-0.0,0,2094.0
6469,ZINC000175193538,CSC[C@@H](C)C(=O)NC1(c2noc(C(C)C)n2)CCCC1,-5.02637,CSC[C@@H](C)C(=O)NC1(c2noc(C(C)C)n2)CCCC1,-5.02637,,-0.0,0,1339.5
7682,ZINC000349458648,CN(CC#N)S(=O)(=O)CCCS(=O)(=O)N1CCCC12CCC2,-5.2161,CN(CC#N)S(=O)(=O)CCCS(=O)(=O)N1CCCC12CCC2,-5.2161,,-0.0,0,1712.0
6647,ZINC000192105411,C=CCN(CCOC)C(=O)Nc1cccc(C(=O)N2CCCCC2)c1,-7.02277,C=CCN(CCOC)C(=O)Nc1cccc(C(=O)N2CCCCC2)c1,-7.02277,,-0.0,0,7351.0
6870,ZINC000005116754,Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C,-5.24002,Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C,-5.24002,,-0.0,0,1779.0
6404,ZINC000298399389,Cn1cncc1CCNC1(c2cccc(Cl)c2)CC1,-6.4473400000000005,Cn1cncc1CCNC1(c2cccc(Cl)c2)CC1,-6.4473400000000005,,-0.0,0,5425.0
308,ZINC000376633968,COc1cc(NC(=O)N[C@H]2c3ccccc3CC[C@H]2CO)ccc1F,-7.012980000000001,COc1cc(NC(=O)N[C@H]2c3ccccc3CC[C@H]2CO)ccc1F,-7.012980000000001,,-0.0,0,7321.0
2380,ZINC000294108879,CN(C(=O)C[C@H]1CCCS(=O)(=O)C1)[C@H]1CCc2ccccc2C1,-6.3554900000000005,CN(C(=O)C[C@H]1CCCS(=O)(=O)C1)[C@H]1CCc2ccccc2C1,-6.3554900000000005,,-0.0,0,5123.0
2312,ZINC000130768619,CSc1cccc(NC(=O)C(=O)N[C@H](C)Cc2cc(C)[nH]n2)c1,-7.959689999999999,CSc1cccc(NC(=O)C(=O)N[C@H](C)Cc2cc(C)[nH]n2)c1,-7.959689999999999,,-0.0,0,9284.0
756,ZINC000652301989,CC1(C)[C@H](N[C@H](CO)CCF)C[C@@H]1Oc1ccccc1,-4.60269,CC1(C)[C@@H](Oc2ccccc2)C[C@H]1N[C@H](CO)CCF,-4.60269,,-0.0,0,750.0
6029,ZINC000365774948,CCOC(=O)N1CCC[C@H](C(=O)N2C[C@H]3CCCC[C@H]32)C1,-4.8633,CCOC(=O)N1CCC[C@H](C(=O)N2C[C@H]3CCCC[C@H]32)C1,-4.8633,,-0.0,0,1064.0
652,ZINC000188852442,COc1ccc2cc(NC(=O)NCc3ccncc3C)ccc2n1,-6.06069,COc1ccc2cc(NC(=O)NCc3ccncc3C)ccc2n1,-6.06069,,-0.0,0,4118.0
4608,ZINC000344061614,Cc1noc(C)c1C(C)(C)NC(=O)[C@H]1CCN(CC(F)(F)F)C1,-4.97398,Cc1noc(C)c1C(C)(C)NC(=O)[C@H]1CCN(CC(F)(F)F)C1,-4.97398,,-0.0,0,1248.0
4581,ZINC000630967962,CO[C@H]1CN2C(=O)N(CCc3ccccc3Cl)C(=O)[C@]2(C)C1,-5.53647,CO[C@H]1CN2C(=O)N(CCc3ccccc3Cl)C(=O)[C@]2(C)C1,-5.53647,,-0.0,0,2485.0
3412,ZINC000301550621,Cc1nc(-c2cccnc2)nc(N2C[C@@H]3CCCC[C@H]3C2)c1C,-5.66626,Cc1nc(-c2cccnc2)nc(N2C[C@@H]3CCCC[C@H]3C2)c1C,-5.66626,,-0.0,0,2840.0
2336,ZINC000273251530,C[C@H]1C[C@@H](CCNC(=O)c2cccnc2SC(F)F)CCO1,-7.10455,C[C@H]1C[C@@H](CCNC(=O)c2cccnc2SC(F)F)CCO1,-7.10455,,-0.0,0,7561.0
9416,ZINC000414524916,CC[C@H](NCc1nc2ccc(F)cc2s1)[C@@H](O)C(C)C,-7.65838,CC[C@H](NCc1nc2ccc(F)cc2s1)[C@@H](O)C(C)C,-7.65838,,-0.0,0,8836.0
4555,ZINC000668545270,COc1ccc(CN(C)C[C@@H]2COCCO2)c(Br)c1O,-5.99394,COc1ccc(CN(C)C[C@@H]2COCCO2)c(Br)c1O,-5.99394,,-0.0,0,3895.0
3462,ZINC000521077857,CC(C)n1ccc(CNC(=O)C(=O)NCc2ccc3c(c2)CCO3)n1,-8.83817,CC(C)n1ccc(CNC(=O)C(=O)NCc2ccc3c(c2)CCO3)n1,-8.83817,,-0.0,0,9826.0
342,ZINC000529853793,CC(C)c1cc(Cl)ccc1NC(=O)C[C@H]1CCCCO1,-6.53634,CC(C)c1cc(Cl)ccc1NC(=O)C[C@H]1CCCCO1,-6.53634,,-0.0,0,5709.0
5093,ZINC000494355645,CCOC[C@H](C)NS(=O)(=O)c1ccc(OC(C)C)c(C)c1,-2.3370900000000003,CCOC[C@H](C)NS(=O)(=O)c1ccc(OC(C)C)c(C)c1,-2.3370900000000003,,-0.0,0,12.0
502,ZINC000353811773,Cc1ccn(-c2ccccc2CNC(=O)[C@H]2CCN[C@H]2C(C)C)n1,-6.20329,Cc1ccn(-c2ccccc2CNC(=O)[C@H]2CCN[C@H]2C(C)C)n1,-6.20329,,-0.0,0,4604.5
2273,ZINC000375584694,CCOCC1(C(=O)N2CCC[C@@H](c3n[nH]cc3NC(C)=O)C2)CC1,-5.18794,CCOCC1(C(=O)N2CCC[C@@H](c3n[nH]cc3NC(C)=O)C2)CC1,-5.18794,,-0.0,0,1655.0
4293,ZINC000337265919,CC[C@@H](C)N(C)CCNc1ncnc2c(F)c(OC)ccc12,-7.64854,CC[C@@H](C)N(C)CCNc1ncnc2c(F)c(OC)ccc12,-7.64854,,-0.0,0,8820.0
8273,ZINC000554725243,COc1cc([C@@H](C)N[C@H]2CCC[C@H]3C[C@H]32)cc(OC)c1OC,-5.81925,COc1cc([C@@H](C)N[C@H]2CCC[C@H]3C[C@H]32)cc(OC)c1OC,-5.81925,,-0.0,0,3310.0
2284,ZINC000352387535,CCc1cnc(S(=O)(=O)[C@@H](C)c2nncn2C)[nH]1,-4.33266,CCc1cnc(S(=O)(=O)[C@@H](C)c2nncn2C)[nH]1,-4.33266,,-0.0,0,515.0
9880,ZINC000578651705,Oc1cccc(CN2CC[C@H]3OCCN[C@H]3C2)c1Br,-6.87027,Oc1cccc(CN2CC[C@H]3OCCN[C@H]3C2)c1Br,-6.87027,,-0.0,0,6899.0
6910,ZINC000656731275,CO[C@H](CS(=O)(=O)N[C@](C)(C1CC1)C(F)(F)F)[C@H]1CCOC1,-4.24592,CO[C@H](CS(=O)(=O)N[C@](C)(C1CC1)C(F)(F)F)[C@H]1CCOC1,-4.24592,,-0.0,0,448.0
7454,ZINC000341836181,COC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2N1C[C@H]1CCCS(=O)(=O)C1,-6.41661,COC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2N1C[C@H]1CCCS(=O)(=O)C1,-6.41661,,-0.0,0,5330.0
8242,ZINC000528401633,OCc1ccc(F)c(CN2CCOC[C@@H]2C[C@@H](O)c2cccs2)c1,-6.6046,OCc1ccc(F)c(CN2CCOC[C@@H]2C[C@@H](O)c2cccs2)c1,-6.6046,,-0.0,0,5924.0
7441,ZINC000295506688,CN(Cc1cccc(C(F)F)c1)[C@H]1CCN2CCO[C@H]1C2,-6.671069999999999,CN(Cc1cccc(C(F)F)c1)[C@H]1CCN2CCO[C@H]1C2,-6.671069999999999,,-0.0,0,6187.0
3391,ZINC000136893955,C[C@@H](Cc1cccs1)NC(=O)CN1CCOCC1,-6.0969,C[C@@H](Cc1cccs1)NC(=O)CN1CCOCC1,-6.0969,,-0.0,0,4247.0
8226,ZINC000572332325,CCCN(CC)C[C@@H](C)NC(=O)c1ccccc1S(=O)(=O)CCC,-6.972910000000001,CCCN(CC)C[C@@H](C)NC(=O)c1ccccc1S(=O)(=O)CCC,-6.972910000000001,,-0.0,0,7204.0
8687,ZINC000351582943,N#Cc1ccc(NC(=O)NCCn2cnc3ccccc32)cc1Cl,-8.52448,N#Cc1ccc(NC(=O)NCCn2cnc3ccccc32)cc1Cl,-8.52448,,-0.0,0,9727.0
5937,ZINC000273777347,CC[C@H](C)c1noc([C@H](C)CS(=O)(=O)c2ccc(F)cc2)n1,-6.43398,CC[C@H](C)c1noc([C@H](C)CS(=O)(=O)c2ccc(F)cc2)n1,-6.43398,,-0.0,0,5373.5
3171,ZINC000330365667,N=C(O)[C@H]1CCCN1Cc1ccc([N+](=O)[O-])cc1F,-6.78746,N=C(O)[C@H]1CCCN1Cc1ccc([N+](=O)[O-])cc1F,-6.78746,,-0.0,0,6622.0
3598,ZINC000351385372,Cc1ccn(Cc2nc(Cc3ncsc3Br)no2)n1,-5.1740900000000005,Cc1ccn(Cc2nc(Cc3ncsc3Br)no2)n1,-5.1740900000000005,,-0.0,0,1631.0
7095,ZINC000171028450,CCCN1Cc2cccc(NC(=O)[C@H](C)NC(=O)C(C)(C)C)c2C1,-8.16329,CCCN1Cc2cccc(NC(=O)[C@H](C)NC(=O)C(C)(C)C)c2C1,-8.16329,,-0.0,0,9476.0
